,chanceoffog,chanceoffrost,chanceofhightemp,chanceofovercast,chanceofrain,chanceofremdry,chanceofsnow,chanceofsunshine,chanceofthunder,chanceofwindy,cloudcover,dewpoint,feelslike,heatindex,humidity,precip,pressure,temperature,time,uv_index,visibility,weather_code,weather_descriptions,weather_icons,wind_degree,wind_dir,wind_speed,windchill,windgust,location,date
10,0,0,0,0,0,0,0,0,0,0,91,6,6,9,83,0.0,1006,9,1000,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],97,E,16,6,20,Belfast,2020-04-28
11,0,0,0,0,0,0,0,0,0,0,85,6,7,9,81,0.0,1006,9,1100,2,10,119,['Cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'],100,E,18,7,22,Belfast,2020-04-28
12,0,0,0,0,0,0,0,0,0,0,78,6,7,9,79,0.0,1006,9,1200,2,10,119,['Cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'],104,ESE,19,7,24,Belfast,2020-04-28
13,0,0,0,0,0,0,0,0,0,0,78,6,7,10,77,0.0,1006,10,1300,2,10,119,['Cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'],109,ESE,19,7,23,Belfast,2020-04-28
14,0,0,0,0,0,0,0,0,0,0,77,6,8,10,74,0.1,1006,10,1400,3,9,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],114,ESE,18,8,22,Belfast,2020-04-28
15,0,0,0,0,0,0,0,0,0,0,77,6,8,10,71,0.1,1006,10,1500,3,9,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],119,ESE,18,8,21,Belfast,2020-04-28
16,0,0,0,0,0,0,0,0,0,0,67,6,8,10,75,0.0,1005,10,1600,2,9,176,['Patchy rain possible'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],123,ESE,17,8,20,Belfast,2020-04-28
17,0,0,0,0,0,0,0,0,0,0,57,6,7,9,78,0.0,1005,9,1700,3,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],127,SE,16,7,19,Belfast,2020-04-28
18,0,0,0,0,0,0,0,0,0,0,48,6,7,9,81,0.0,1005,9,1800,3,10,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],131,SE,16,7,19,Belfast,2020-04-28
19,0,0,0,0,0,0,0,0,0,0,62,6,5,8,86,0.0,1005,8,1900,3,7,116,['Partly cloudy'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'],130,SE,15,5,19,Belfast,2020-04-28
20,0,0,0,0,0,0,0,0,0,0,77,5,4,7,91,0.0,1004,7,2000,2,5,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],129,SE,13,4,20,Belfast,2020-04-28
21,0,0,0,0,0,0,0,0,0,0,92,5,3,6,97,0.0,1004,6,2100,1,2,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],128,SE,12,3,21,Belfast,2020-04-28
22,0,0,0,0,0,0,0,0,0,0,95,5,3,6,96,0.0,1004,6,2200,1,5,143,['Mist'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0006_mist.png'],134,SE,13,3,21,Belfast,2020-04-28
23,0,0,0,0,0,0,0,0,0,0,97,6,4,6,96,0.0,1004,6,2300,1,7,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],139,SE,14,4,22,Belfast,2020-04-28
0,0,0,0,0,0,0,0,0,0,0,100,6,4,7,96,0.0,1004,7,0,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],144,SE,14,4,22,Belfast,2020-04-29
1,0,0,0,0,0,0,0,0,0,0,97,6,4,7,96,0.0,1003,7,100,1,7,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],142,SE,16,4,24,Belfast,2020-04-29
2,0,0,0,0,0,0,0,0,0,0,95,6,3,7,96,0.1,1002,7,200,1,5,266,['Light drizzle'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],141,SE,18,3,26,Belfast,2020-04-29
3,0,0,0,0,0,0,0,0,0,0,92,6,3,7,96,0.2,1002,7,300,1,2,266,['Light drizzle'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],139,SE,19,3,28,Belfast,2020-04-29
4,0,0,0,0,0,0,0,0,0,0,95,6,3,7,95,0.1,1001,7,400,1,5,266,['Light drizzle'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png'],136,SE,21,3,30,Belfast,2020-04-29
5,0,0,0,0,0,0,0,0,0,0,97,6,3,7,94,0.2,1001,7,500,1,7,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png'],133,SE,23,3,32,Belfast,2020-04-29
6,0,0,0,0,0,0,0,0,0,0,100,6,3,7,93,0.3,1000,7,600,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],129,SE,24,3,33,Belfast,2020-04-29
7,0,0,0,0,0,0,0,0,0,0,100,6,4,8,91,0.2,999,8,700,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],129,SE,24,4,31,Belfast,2020-04-29
8,0,0,0,0,0,0,0,0,0,0,100,7,5,8,90,0.2,999,8,800,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],129,SE,23,5,29,Belfast,2020-04-29
9,0,0,0,0,0,0,0,0,0,0,100,7,6,9,88,0.3,998,9,900,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],128,SE,22,6,27,Belfast,2020-04-29
10,0,0,0,0,0,0,0,0,0,0,100,7,5,8,89,0.1,997,8,1000,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],128,SE,24,5,31,Belfast,2020-04-29
11,0,0,0,0,0,0,0,0,0,0,100,7,5,8,90,0.4,996,8,1100,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],128,SE,27,5,36,Belfast,2020-04-29
12,0,0,0,0,0,0,0,0,0,0,100,7,4,8,91,0.5,996,8,1200,2,10,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],128,SE,30,4,40,Belfast,2020-04-29
13,0,0,0,0,0,0,0,0,0,0,100,6,4,8,92,0.3,995,8,1300,2,9,353,['Light rain shower'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'],129,SE,26,4,35,Belfast,2020-04-29
14,0,0,0,0,0,0,0,0,0,0,100,6,4,7,94,1.2,994,7,1400,2,8,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],129,SE,22,4,29,Belfast,2020-04-29
15,0,0,0,0,0,0,0,0,0,0,100,6,3,7,96,1.6,994,7,1500,2,7,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],130,SE,18,3,24,Belfast,2020-04-29
16,0,0,0,0,0,0,0,0,0,0,94,6,4,6,95,0.8,993,6,1600,2,8,302,['Moderate rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png'],166,SSE,17,4,22,Belfast,2020-04-29
17,0,0,0,0,0,0,0,0,0,0,88,6,4,6,94,0.7,993,5,1700,1,8,293,['Patchy light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],202,SSW,16,4,20,Belfast,2020-04-29
18,0,0,0,0,0,0,0,0,0,0,82,7,4,6,93,1.0,992,4,1800,1,9,293,['Patchy light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],238,WSW,14,4,18,Belfast,2020-04-29
19,0,0,0,0,0,0,0,0,0,0,86,6,2,4,93,0.5,992,2,1900,1,9,293,['Patchy light rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'],204,SSW,12,2,17,Belfast,2020-04-29
20,0,0,0,0,0,0,0,0,0,0,90,5,0,2,93,0.0,991,0,2000,1,10,311,['Light freezing rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'],170,S,10,0,16,Belfast,2020-04-29
21,0,0,0,0,0,0,0,0,0,0,94,4,-2,0,93,0.0,991,-2,2100,1,10,311,['Light freezing rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'],136,SE,7,-2,15,Belfast,2020-04-29
22,0,0,0,0,0,0,0,0,0,0,96,4,0,2,93,0.0,990,0,2200,1,10,311,['Light freezing rain'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'],129,SE,8,0,15,Belfast,2020-04-29
23,0,0,0,0,0,0,0,0,0,0,98,5,2,4,93,0.0,989,3,2300,1,10,122,['Overcast'],['https://assets.weatherstack.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'],122,ESE,9,2,15,Belfast,2020-04-29
